Number,Problem,Difficulty,Kyu,Color,Link,Contest
920,ABC190_C,472,8 Kyu,critical,https://atcoder.jp/contests/abc190/tasks/abc190_c,https://atcoder.jp/contests/abc190
921,AGC012_A,474,8 Kyu,critical,https://atcoder.jp/contests/agc012/tasks/agc012_a,https://atcoder.jp/contests/agc012
922,ABC088_C,477,8 Kyu,critical,https://atcoder.jp/contests/abc088/tasks/abc088_c,https://atcoder.jp/contests/abc088
923,ABC334_B,479,8 Kyu,critical,https://atcoder.jp/contests/abc334/tasks/abc334_b,https://atcoder.jp/contests/abc334
924,ARC137_A,480,8 Kyu,critical,https://atcoder.jp/contests/arc137/tasks/arc137_a,https://atcoder.jp/contests/arc137
925,ABC213_C,481,8 Kyu,critical,https://atcoder.jp/contests/abc213/tasks/abc213_c,https://atcoder.jp/contests/abc213
926,ABC195_B,483,8 Kyu,critical,https://atcoder.jp/contests/abc195/tasks/abc195_b,https://atcoder.jp/contests/abc195
927,ABC154_D,485,8 Kyu,critical,https://atcoder.jp/contests/abc154/tasks/abc154_d,https://atcoder.jp/contests/abc154
928,ABC174_D,486,8 Kyu,critical,https://atcoder.jp/contests/abc174/tasks/abc174_d,https://atcoder.jp/contests/abc174
929,ARC104_B,487,8 Kyu,critical,https://atcoder.jp/contests/arc104/tasks/arc104_b,https://atcoder.jp/contests/arc104
930,ABC185_D,490,8 Kyu,critical,https://atcoder.jp/contests/abc185/tasks/abc185_d,https://atcoder.jp/contests/abc185
931,ARC039_A,494,8 Kyu,critical,https://atcoder.jp/contests/arc039/tasks/arc039_a,https://atcoder.jp/contests/arc039
932,ABC159_D,496,8 Kyu,critical,https://atcoder.jp/contests/abc159/tasks/abc159_d,https://atcoder.jp/contests/abc159
933,ABC082_B,497,8 Kyu,critical,https://atcoder.jp/contests/abc082/tasks/abc082_b,https://atcoder.jp/contests/abc082
934,ABC171_D,498,8 Kyu,critical,https://atcoder.jp/contests/abc171/tasks/abc171_d,https://atcoder.jp/contests/abc171
935,ABC060_B,503,8 Kyu,critical,https://atcoder.jp/contests/abc060/tasks/abc060_b,https://atcoder.jp/contests/abc060
936,ABC234_D,503,8 Kyu,critical,https://atcoder.jp/contests/abc234/tasks/abc234_d,https://atcoder.jp/contests/abc234
937,ARC075_A,507,8 Kyu,critical,https://atcoder.jp/contests/arc075/tasks/arc075_a,https://atcoder.jp/contests/arc075
938,AGC019_A,509,8 Kyu,critical,https://atcoder.jp/contests/agc019/tasks/agc019_a,https://atcoder.jp/contests/agc019
939,ARC156_A,510,8 Kyu,critical,https://atcoder.jp/contests/arc156/tasks/arc156_a,https://atcoder.jp/contests/arc156
940,ABC258_B,511,8 Kyu,critical,https://atcoder.jp/contests/abc258/tasks/abc258_b,https://atcoder.jp/contests/abc258
941,ABC043_B,512,8 Kyu,critical,https://atcoder.jp/contests/abc043/tasks/abc043_b,https://atcoder.jp/contests/abc043
942,ARC073_A,512,8 Kyu,critical,https://atcoder.jp/contests/arc073/tasks/arc073_a,https://atcoder.jp/contests/arc073
943,ABC242_C,512,8 Kyu,critical,https://atcoder.jp/contests/abc242/tasks/abc242_c,https://atcoder.jp/contests/abc242
944,ABC338_C,513,8 Kyu,critical,https://atcoder.jp/contests/abc338/tasks/abc338_c,https://atcoder.jp/contests/abc338
945,ARC091_A,514,8 Kyu,critical,https://atcoder.jp/contests/arc091/tasks/arc091_a,https://atcoder.jp/contests/arc091
946,AGC006_A,516,8 Kyu,critical,https://atcoder.jp/contests/agc006/tasks/agc006_a,https://atcoder.jp/contests/agc006
947,ABC266_C,516,8 Kyu,critical,https://atcoder.jp/contests/abc266/tasks/abc266_c,https://atcoder.jp/contests/abc266
948,AGC039_A,517,8 Kyu,critical,https://atcoder.jp/contests/agc039/tasks/agc039_a,https://atcoder.jp/contests/agc039
949,ABC250_C,517,8 Kyu,critical,https://atcoder.jp/contests/abc250/tasks/abc250_c,https://atcoder.jp/contests/abc250
950,ABC131_C,518,8 Kyu,critical,https://atcoder.jp/contests/abc131/tasks/abc131_c,https://atcoder.jp/contests/abc131
951,ABC253_C,518,8 Kyu,critical,https://atcoder.jp/contests/abc253/tasks/abc253_c,https://atcoder.jp/contests/abc253
952,ABC330_C,519,8 Kyu,critical,https://atcoder.jp/contests/abc330/tasks/abc330_c,https://atcoder.jp/contests/abc330
953,ABC001_2,520,8 Kyu,critical,https://atcoder.jp/contests/abc001/tasks/abc001_2,https://atcoder.jp/contests/abc001
954,ABC253_D,520,8 Kyu,critical,https://atcoder.jp/contests/abc253/tasks/abc253_d,https://atcoder.jp/contests/abc253
955,ABC039_C,524,8 Kyu,critical,https://atcoder.jp/contests/abc039/tasks/abc039_c,https://atcoder.jp/contests/abc039
956,ARC109_B,524,8 Kyu,critical,https://atcoder.jp/contests/arc109/tasks/arc109_b,https://atcoder.jp/contests/arc109
957,ABC267_C,524,8 Kyu,critical,https://atcoder.jp/contests/abc267/tasks/abc267_c,https://atcoder.jp/contests/abc267
958,ARC057_A,527,8 Kyu,critical,https://atcoder.jp/contests/arc057/tasks/arc057_a,https://atcoder.jp/contests/arc057
959,ABC249_C,528,8 Kyu,critical,https://atcoder.jp/contests/abc249/tasks/abc249_c,https://atcoder.jp/contests/abc249
960,ABC340_C,528,8 Kyu,critical,https://atcoder.jp/contests/abc340/tasks/abc340_c,https://atcoder.jp/contests/abc340
961,ARC007_2,529,8 Kyu,critical,https://atcoder.jp/contests/arc007/tasks/arc007_2,https://atcoder.jp/contests/arc007
962,ARC164_A,532,8 Kyu,critical,https://atcoder.jp/contests/arc164/tasks/arc164_a,https://atcoder.jp/contests/arc164
963,ABC019_2,534,8 Kyu,critical,https://atcoder.jp/contests/abc019/tasks/abc019_2,https://atcoder.jp/contests/abc019
964,ABC300_C,534,8 Kyu,critical,https://atcoder.jp/contests/abc300/tasks/abc300_c,https://atcoder.jp/contests/abc300
965,ABC254_C,536,8 Kyu,critical,https://atcoder.jp/contests/abc254/tasks/abc254_c,https://atcoder.jp/contests/abc254
966,ABC226_C,539,8 Kyu,critical,https://atcoder.jp/contests/abc226/tasks/abc226_c,https://atcoder.jp/contests/abc226
967,ABC232_D,539,8 Kyu,critical,https://atcoder.jp/contests/abc232/tasks/abc232_d,https://atcoder.jp/contests/abc232
968,ARC016_2,540,8 Kyu,critical,https://atcoder.jp/contests/arc016/tasks/arc016_2,https://atcoder.jp/contests/arc016
969,ABC277_C,540,8 Kyu,critical,https://atcoder.jp/contests/abc277/tasks/abc277_c,https://atcoder.jp/contests/abc277
970,ABC256_C,541,8 Kyu,critical,https://atcoder.jp/contests/abc256/tasks/abc256_c,https://atcoder.jp/contests/abc256
971,ABC109_C,542,8 Kyu,critical,https://atcoder.jp/contests/abc109/tasks/abc109_c,https://atcoder.jp/contests/abc109
972,ABC116_C,542,8 Kyu,critical,https://atcoder.jp/contests/abc116/tasks/abc116_c,https://atcoder.jp/contests/abc116
973,ABC237_D,544,8 Kyu,critical,https://atcoder.jp/contests/abc237/tasks/abc237_d,https://atcoder.jp/contests/abc237
974,ABC256_D,546,8 Kyu,critical,https://atcoder.jp/contests/abc256/tasks/abc256_d,https://atcoder.jp/contests/abc256
975,ABC017_2,547,8 Kyu,critical,https://atcoder.jp/contests/abc017/tasks/abc017_2,https://atcoder.jp/contests/abc017
976,ABC298_C,548,8 Kyu,critical,https://atcoder.jp/contests/abc298/tasks/abc298_c,https://atcoder.jp/contests/abc298
977,ARC029_1,549,8 Kyu,critical,https://atcoder.jp/contests/arc029/tasks/arc029_1,https://atcoder.jp/contests/arc029
978,ABC289_D,551,8 Kyu,critical,https://atcoder.jp/contests/abc289/tasks/abc289_d,https://atcoder.jp/contests/abc289
979,ARC077_A,552,8 Kyu,critical,https://atcoder.jp/contests/arc077/tasks/arc077_a,https://atcoder.jp/contests/arc077
980,ARC142_A,552,8 Kyu,critical,https://atcoder.jp/contests/arc142/tasks/arc142_a,https://atcoder.jp/contests/arc142
981,ABC328_D,555,8 Kyu,critical,https://atcoder.jp/contests/abc328/tasks/abc328_d,https://atcoder.jp/contests/abc328
982,ARC030_1,556,8 Kyu,critical,https://atcoder.jp/contests/arc030/tasks/arc030_1,https://atcoder.jp/contests/arc030
983,AGC004_A,558,8 Kyu,critical,https://atcoder.jp/contests/agc004/tasks/agc004_a,https://atcoder.jp/contests/agc004
984,ABC064_C,559,8 Kyu,critical,https://atcoder.jp/contests/abc064/tasks/abc064_c,https://atcoder.jp/contests/abc064
985,ABC211_C,559,8 Kyu,critical,https://atcoder.jp/contests/abc211/tasks/abc211_c,https://atcoder.jp/contests/abc211
986,ABC278_D,559,8 Kyu,critical,https://atcoder.jp/contests/abc278/tasks/abc278_d,https://atcoder.jp/contests/abc278
987,ARC044_A,560,8 Kyu,critical,https://atcoder.jp/contests/arc044/tasks/arc044_a,https://atcoder.jp/contests/arc044
988,ABC171_C,560,8 Kyu,critical,https://atcoder.jp/contests/abc171/tasks/abc171_c,https://atcoder.jp/contests/abc171
989,ARC069_A,561,8 Kyu,critical,https://atcoder.jp/contests/arc069/tasks/arc069_a,https://atcoder.jp/contests/arc069
990,ARC161_B,563,8 Kyu,critical,https://atcoder.jp/contests/arc161/tasks/arc161_b,https://atcoder.jp/contests/arc161
991,ABC189_C,565,8 Kyu,critical,https://atcoder.jp/contests/abc189/tasks/abc189_c,https://atcoder.jp/contests/abc189
992,ABC286_C,565,8 Kyu,critical,https://atcoder.jp/contests/abc286/tasks/abc286_c,https://atcoder.jp/contests/abc286
993,ARC095_A,566,8 Kyu,critical,https://atcoder.jp/contests/arc095/tasks/arc095_a,https://atcoder.jp/contests/arc095
994,ABC230_C,566,8 Kyu,critical,https://atcoder.jp/contests/abc230/tasks/abc230_c,https://atcoder.jp/contests/abc230
995,ABC330_D,569,8 Kyu,critical,https://atcoder.jp/contests/abc330/tasks/abc330_d,https://atcoder.jp/contests/abc330
996,ABC023_B,570,8 Kyu,critical,https://atcoder.jp/contests/abc023/tasks/abc023_b,https://atcoder.jp/contests/abc023
997,ABC240_D,570,8 Kyu,critical,https://atcoder.jp/contests/abc240/tasks/abc240_d,https://atcoder.jp/contests/abc240
998,ARC113_B,573,8 Kyu,critical,https://atcoder.jp/contests/arc113/tasks/arc113_b,https://atcoder.jp/contests/arc113
999,ABC255_C,574,8 Kyu,critical,https://atcoder.jp/contests/abc255/tasks/abc255_c,https://atcoder.jp/contests/abc255
1000,ARC130_B,576,8 Kyu,critical,https://atcoder.jp/contests/arc130/tasks/arc130_b,https://atcoder.jp/contests/arc130
1001,ARC093_A,577,8 Kyu,critical,https://atcoder.jp/contests/arc093/tasks/arc093_a,https://atcoder.jp/contests/arc093
1002,ARC080_A,578,8 Kyu,critical,https://atcoder.jp/contests/arc080/tasks/arc080_a,https://atcoder.jp/contests/arc080
1003,ARC099_A,579,8 Kyu,critical,https://atcoder.jp/contests/arc099/tasks/arc099_a,https://atcoder.jp/contests/arc099
1004,ABC292_D,579,8 Kyu,critical,https://atcoder.jp/contests/abc292/tasks/abc292_d,https://atcoder.jp/contests/abc292
1005,ARC056_A,580,8 Kyu,critical,https://atcoder.jp/contests/arc056/tasks/arc056_a,https://atcoder.jp/contests/arc056
1006,ABC085_C,584,8 Kyu,critical,https://atcoder.jp/contests/abc085/tasks/abc085_c,https://atcoder.jp/contests/abc085
1007,ABC029_C,584,8 Kyu,critical,https://atcoder.jp/contests/abc029/tasks/abc029_c,https://atcoder.jp/contests/abc029
1008,ARC013_1,585,8 Kyu,critical,https://atcoder.jp/contests/arc013/tasks/arc013_1,https://atcoder.jp/contests/arc013
1009,ABC314_D,585,8 Kyu,critical,https://atcoder.jp/contests/abc314/tasks/abc314_d,https://atcoder.jp/contests/abc314
1010,ABC131_D,588,8 Kyu,critical,https://atcoder.jp/contests/abc131/tasks/abc131_d,https://atcoder.jp/contests/abc131
1011,ARC081_A,589,8 Kyu,critical,https://atcoder.jp/contests/arc081/tasks/arc081_a,https://atcoder.jp/contests/arc081
1012,ABC321_C,591,8 Kyu,critical,https://atcoder.jp/contests/abc321/tasks/abc321_c,https://atcoder.jp/contests/abc321
1013,ABC133_C,592,8 Kyu,critical,https://atcoder.jp/contests/abc133/tasks/abc133_c,https://atcoder.jp/contests/abc133
1014,ARC087_A,593,8 Kyu,critical,https://atcoder.jp/contests/arc087/tasks/arc087_a,https://atcoder.jp/contests/arc087
1015,ABC167_C,595,8 Kyu,critical,https://atcoder.jp/contests/abc167/tasks/abc167_c,https://atcoder.jp/contests/abc167
1016,ARC145_A,596,8 Kyu,critical,https://atcoder.jp/contests/arc145/tasks/arc145_a,https://atcoder.jp/contests/arc145
1017,ABC306_D,596,8 Kyu,critical,https://atcoder.jp/contests/abc306/tasks/abc306_d,https://atcoder.jp/contests/abc306
1018,ABC137_C,597,8 Kyu,critical,https://atcoder.jp/contests/abc137/tasks/abc137_c,https://atcoder.jp/contests/abc137
1019,ABC169_C,597,8 Kyu,critical,https://atcoder.jp/contests/abc169/tasks/abc169_c,https://atcoder.jp/contests/abc169
1020,ARC139_A,599,8 Kyu,critical,https://atcoder.jp/contests/arc139/tasks/arc139_a,https://atcoder.jp/contests/arc139
1021,ABC165_D,600,7 Kyu,critical,https://atcoder.jp/contests/abc165/tasks/abc165_d,https://atcoder.jp/contests/abc165
1022,ABC181_D,600,7 Kyu,critical,https://atcoder.jp/contests/abc181/tasks/abc181_d,https://atcoder.jp/contests/abc181
1023,ABC008_2,601,7 Kyu,critical,https://atcoder.jp/contests/abc008/tasks/abc008_2,https://atcoder.jp/contests/abc008
1024,ABC334_D,602,7 Kyu,critical,https://atcoder.jp/contests/abc334/tasks/abc334_d,https://atcoder.jp/contests/abc334
1025,ABC014_2,604,7 Kyu,critical,https://atcoder.jp/contests/abc014/tasks/abc014_2,https://atcoder.jp/contests/abc014
1026,ABC233_C,604,7 Kyu,critical,https://atcoder.jp/contests/abc233/tasks/abc233_c,https://atcoder.jp/contests/abc233
1027,ABC317_C,604,7 Kyu,critical,https://atcoder.jp/contests/abc317/tasks/abc317_c,https://atcoder.jp/contests/abc317
1028,ABC308_C,605,7 Kyu,critical,https://atcoder.jp/contests/abc308/tasks/abc308_c,https://atcoder.jp/contests/abc308
1029,ARC014_2,606,7 Kyu,critical,https://atcoder.jp/contests/arc014/tasks/arc014_2,https://atcoder.jp/contests/arc014
1030,ABC275_D,606,7 Kyu,critical,https://atcoder.jp/contests/abc275/tasks/abc275_d,https://atcoder.jp/contests/abc275
1031,ABC286_D,607,7 Kyu,critical,https://atcoder.jp/contests/abc286/tasks/abc286_d,https://atcoder.jp/contests/abc286
1032,ARC079_A,609,7 Kyu,critical,https://atcoder.jp/contests/arc079/tasks/arc079_a,https://atcoder.jp/contests/arc079
1033,ARC117_B,609,7 Kyu,critical,https://atcoder.jp/contests/arc117/tasks/arc117_b,https://atcoder.jp/contests/arc117
1034,ABC158_D,610,7 Kyu,critical,https://atcoder.jp/contests/abc158/tasks/abc158_d,https://atcoder.jp/contests/abc158
1035,ABC117_C,612,7 Kyu,critical,https://atcoder.jp/contests/abc117/tasks/abc117_c,https://atcoder.jp/contests/abc117
1036,ABC269_D,612,7 Kyu,critical,https://atcoder.jp/contests/abc269/tasks/abc269_d,https://atcoder.jp/contests/abc269
1037,AGC013_A,614,7 Kyu,critical,https://atcoder.jp/contests/agc013/tasks/agc013_a,https://atcoder.jp/contests/agc013
1038,ARC171_A,614,7 Kyu,critical,https://atcoder.jp/contests/arc171/tasks/arc171_a,https://atcoder.jp/contests/arc171
1039,ABC010_3,615,7 Kyu,critical,https://atcoder.jp/contests/abc010/tasks/abc010_3,https://atcoder.jp/contests/abc010
1040,ABC042_B,616,7 Kyu,critical,https://atcoder.jp/contests/abc042/tasks/abc042_b,https://atcoder.jp/contests/abc042
1041,ABC308_D,619,7 Kyu,critical,https://atcoder.jp/contests/abc308/tasks/abc308_d,https://atcoder.jp/contests/abc308
1042,AGC015_A,620,7 Kyu,critical,https://atcoder.jp/contests/agc015/tasks/agc015_a,https://atcoder.jp/contests/agc015
1043,ABC022_B,621,7 Kyu,critical,https://atcoder.jp/contests/abc022/tasks/abc022_b,https://atcoder.jp/contests/abc022
1044,ABC309_D,621,7 Kyu,critical,https://atcoder.jp/contests/abc309/tasks/abc309_d,https://atcoder.jp/contests/abc309
1045,ABC002_3,623,7 Kyu,critical,https://atcoder.jp/contests/abc002/tasks/abc002_3,https://atcoder.jp/contests/abc002
1046,ABC270_C,625,7 Kyu,critical,https://atcoder.jp/contests/abc270/tasks/abc270_c,https://atcoder.jp/contests/abc270
1047,ABC130_C,626,7 Kyu,critical,https://atcoder.jp/contests/abc130/tasks/abc130_c,https://atcoder.jp/contests/abc130
1048,ABC041_C,629,7 Kyu,critical,https://atcoder.jp/contests/abc041/tasks/abc041_c,https://atcoder.jp/contests/abc041
1049,ARC115_B,629,7 Kyu,critical,https://atcoder.jp/contests/arc115/tasks/arc115_b,https://atcoder.jp/contests/arc115
1050,ABC204_C,629,7 Kyu,critical,https://atcoder.jp/contests/abc204/tasks/abc204_c,https://atcoder.jp/contests/abc204
1051,ABC319_D,631,7 Kyu,critical,https://atcoder.jp/contests/abc319/tasks/abc319_d,https://atcoder.jp/contests/abc319
1052,ABC046_B,633,7 Kyu,critical,https://atcoder.jp/contests/abc046/tasks/abc046_b,https://atcoder.jp/contests/abc046
1053,ARC107_B,633,7 Kyu,critical,https://atcoder.jp/contests/arc107/tasks/arc107_b,https://atcoder.jp/contests/arc107
1054,ARC135_A,634,7 Kyu,critical,https://atcoder.jp/contests/arc135/tasks/arc135_a,https://atcoder.jp/contests/arc135
1055,ABC045_B,635,7 Kyu,critical,https://atcoder.jp/contests/abc045/tasks/abc045_b,https://atcoder.jp/contests/abc045
1056,ARC098_A,635,7 Kyu,critical,https://atcoder.jp/contests/arc098/tasks/arc098_a,https://atcoder.jp/contests/arc098
1057,ABC238_C,637,7 Kyu,critical,https://atcoder.jp/contests/abc238/tasks/abc238_c,https://atcoder.jp/contests/abc238
1058,ABC324_C,637,7 Kyu,critical,https://atcoder.jp/contests/abc324/tasks/abc324_c,https://atcoder.jp/contests/abc324
1059,ABC126_C,638,7 Kyu,critical,https://atcoder.jp/contests/abc126/tasks/abc126_c,https://atcoder.jp/contests/abc126
1060,AGC035_A,640,7 Kyu,critical,https://atcoder.jp/contests/agc035/tasks/agc035_a,https://atcoder.jp/contests/agc035
1061,ABC040_B,640,7 Kyu,critical,https://atcoder.jp/contests/abc040/tasks/abc040_b,https://atcoder.jp/contests/abc040
1062,ARC115_A,641,7 Kyu,critical,https://atcoder.jp/contests/arc115/tasks/arc115_a,https://atcoder.jp/contests/arc115
1063,ABC089_C,642,7 Kyu,critical,https://atcoder.jp/contests/abc089/tasks/abc089_c,https://atcoder.jp/contests/abc089
1064,ABC123_C,643,7 Kyu,critical,https://atcoder.jp/contests/abc123/tasks/abc123_c,https://atcoder.jp/contests/abc123
1065,AGC028_A,645,7 Kyu,critical,https://atcoder.jp/contests/agc028/tasks/agc028_a,https://atcoder.jp/contests/agc028
1066,ABC276_D,645,7 Kyu,critical,https://atcoder.jp/contests/abc276/tasks/abc276_d,https://atcoder.jp/contests/abc276
1067,ABC118_C,646,7 Kyu,critical,https://atcoder.jp/contests/abc118/tasks/abc118_c,https://atcoder.jp/contests/abc118
1068,ABC187_D,650,7 Kyu,critical,https://atcoder.jp/contests/abc187/tasks/abc187_d,https://atcoder.jp/contests/abc187
1069,ARC128_A,650,7 Kyu,critical,https://atcoder.jp/contests/arc128/tasks/arc128_a,https://atcoder.jp/contests/arc128
1070,ABC173_C,653,7 Kyu,critical,https://atcoder.jp/contests/abc173/tasks/abc173_c,https://atcoder.jp/contests/abc173
1071,ABC178_C,653,7 Kyu,critical,https://atcoder.jp/contests/abc178/tasks/abc178_c,https://atcoder.jp/contests/abc178
1072,ARC110_B,655,7 Kyu,critical,https://atcoder.jp/contests/arc110/tasks/arc110_b,https://atcoder.jp/contests/arc110
1073,ARC082_B,656,7 Kyu,critical,https://atcoder.jp/contests/arc082/tasks/arc082_b,https://atcoder.jp/contests/arc082
1074,ARC148_A,656,7 Kyu,critical,https://atcoder.jp/contests/arc148/tasks/arc148_a,https://atcoder.jp/contests/arc148
1075,ABC284_D,658,7 Kyu,critical,https://atcoder.jp/contests/abc284/tasks/abc284_d,https://atcoder.jp/contests/abc284
1076,AGC034_A,662,7 Kyu,critical,https://atcoder.jp/contests/agc034/tasks/agc034_a,https://atcoder.jp/contests/agc034
1077,ABC183_D,662,7 Kyu,critical,https://atcoder.jp/contests/abc183/tasks/abc183_d,https://atcoder.jp/contests/abc183
1078,ABC285_D,663,7 Kyu,critical,https://atcoder.jp/contests/abc285/tasks/abc285_d,https://atcoder.jp/contests/abc285
1079,ABC220_D,664,7 Kyu,critical,https://atcoder.jp/contests/abc220/tasks/abc220_d,https://atcoder.jp/contests/abc220
1080,ABC241_C,664,7 Kyu,critical,https://atcoder.jp/contests/abc241/tasks/abc241_c,https://atcoder.jp/contests/abc241
1081,AGC015_B,665,7 Kyu,critical,https://atcoder.jp/contests/agc015/tasks/agc015_b,https://atcoder.jp/contests/agc015
1082,ABC307_D,666,7 Kyu,critical,https://atcoder.jp/contests/abc307/tasks/abc307_d,https://atcoder.jp/contests/abc307
1083,ABC003_2,668,7 Kyu,critical,https://atcoder.jp/contests/abc003/tasks/abc003_2,https://atcoder.jp/contests/abc003
1084,ABC305_D,671,7 Kyu,critical,https://atcoder.jp/contests/abc305/tasks/abc305_d,https://atcoder.jp/contests/abc305
1085,ABC032_B,672,7 Kyu,critical,https://atcoder.jp/contests/abc032/tasks/abc032_b,https://atcoder.jp/contests/abc032
1086,ABC268_C,676,7 Kyu,critical,https://atcoder.jp/contests/abc268/tasks/abc268_c,https://atcoder.jp/contests/abc268
1087,ABC257_C,678,7 Kyu,critical,https://atcoder.jp/contests/abc257/tasks/abc257_c,https://atcoder.jp/contests/abc257
1088,ARC071_A,680,7 Kyu,critical,https://atcoder.jp/contests/arc071/tasks/arc071_a,https://atcoder.jp/contests/arc071
1089,ARC108_B,681,7 Kyu,critical,https://atcoder.jp/contests/arc108/tasks/arc108_b,https://atcoder.jp/contests/arc108
1090,ABC313_C,681,7 Kyu,critical,https://atcoder.jp/contests/abc313/tasks/abc313_c,https://atcoder.jp/contests/abc313
1091,ABC302_D,682,7 Kyu,critical,https://atcoder.jp/contests/abc302/tasks/abc302_d,https://atcoder.jp/contests/abc302
1092,ARC076_A,684,7 Kyu,critical,https://atcoder.jp/contests/arc076/tasks/arc076_a,https://atcoder.jp/contests/arc076
